retweet_count,favorite_count,verified,botScore,Number of caps ratio,Number of Exclamations,Fake or Not
21,23,0,0.43,0.02702702702702703,0,0
13,7,0,0.43,0.03389830508474576,0,0
14,9,0,0.43,0.047619047619047616,0,0
28,33,0,0.43,0.125,0,0
9,5,0,0.43,0.034482758620689655,0,0
37,32,0,0.43,0.058823529411764705,0,0
27,23,0,0.43,0.06329113924050633,0,0
12,16,0,0.43,0.05084745762711865,0,0
73,72,0,0.43,0.07792207792207792,0,0
41,26,0,0.43,0.03278688524590164,0,0
25,40,0,0.43,0.030303030303030304,0,0
14,11,0,0.43,0.0625,0,0
27,39,0,0.43,0.012195121951219513,0,0
19,12,0,0.43,0.01834862385321101,0,0
24,16,0,0.43,0.0425531914893617,0,0
19,25,0,0.43,0.025974025974025976,0,0
88,111,0,0.43,0.0379746835443038,0,0
56,72,0,0.43,0.05555555555555555,0,0
5,10,0,0.43,0.06666666666666667,0,0
25,22,0,0.43,0.02564102564102564,0,0
11,19,0,0.43,0.014705882352941176,0,0
20,19,0,0.43,0.01694915254237288,0,0
16,11,0,0.43,0.08333333333333333,0,0
22,28,0,0.43,0.06060606060606061,0,0
9,5,0,0.43,0.12903225806451613,0,0
24,28,0,0.43,0.058823529411764705,0,0
26,22,0,0.43,0.19230769230769232,0,0
21,32,0,0.43,0.09090909090909091,0,0
17,14,0,0.43,0.021739130434782608,0,0
10,13,0,0.43,0.06521739130434782,0,0
8,5,0,0.43,0.08571428571428572,0,0
12,10,0,0.43,0.03125,0,0
13,14,0,0.43,0.1935483870967742,0,0
14,15,0,0.43,0.02127659574468085,0,0
23,40,0,0.43,0.02857142857142857,0,0
21,25,0,0.43,0.06557377049180328,1,0
2,3,0,0.43,0.11538461538461539,0,0
12,18,0,0.43,0.045454545454545456,0,0
6,8,0,0.43,0.02564102564102564,0,0
4,5,0,0.43,0.09876543209876543,0,0
23,29,0,0.43,0.058823529411764705,0,0
23,30,0,0.43,0.05454545454545454,0,0
19,19,0,0.43,0.05263157894736842,0,0
7,9,0,0.43,0.04878048780487805,0,0
12,12,0,0.43,0.0625,0,0
11,17,0,0.43,0.014492753623188406,0,0
7,13,0,0.43,0.025974025974025976,0,0
15,17,0,0.43,0.029411764705882353,0,0
17,18,0,0.43,0.058823529411764705,0,0
20,17,0,0.43,0.031746031746031744,0,0
6,4,0,0.43,0.07142857142857142,0,0
12,16,0,0.43,0.03076923076923077,0,0
6,8,0,0.43,0.03571428571428571,0,0
42,52,0,0.43,0.07894736842105263,0,0
10,12,0,0.43,0.11627906976744186,0,0
7,6,0,0.43,0.07142857142857142,0,0
10,10,0,0.43,0.04,0,0
2,4,0,0.43,0.02702702702702703,0,0
11,12,0,0.43,0.075,0,0
20,30,0,0.43,0.043478260869565216,0,0
14,22,0,0.43,0.0136986301369863,0,0
26,21,0,0.43,0.21428571428571427,1,0
10,13,0,0.43,0.07407407407407407,0,0
14,22,0,0.43,0.06666666666666667,0,0
8,17,0,0.43,0.041666666666666664,0,0
20,23,0,0.43,0.06382978723404255,1,0
4,7,0,0.43,0.07142857142857142,0,0
13,15,0,0.43,0.03896103896103896,0,0
22,39,0,0.43,0.03225806451612903,0,0
22,22,0,0.43,0.0425531914893617,0,0
5,16,0,0.43,0.05405405405405406,0,0
13,29,0,0.43,0.03076923076923077,0,0
6,10,0,0.43,0.1,0,0
48,32,0,0.43,0.0410958904109589,0,0
25,27,0,0.43,0.01818181818181818,0,0
6,7,0,0.43,0.02,0,0
5,11,0,0.43,0.06818181818181818,0,0
80,52,0,0.43,0.047619047619047616,0,0
32,39,0,0.43,0.0625,0,0
3,5,0,0.43,0.06756756756756757,0,0
30,61,0,0.43,0.014925373134328358,0,0
18,21,0,0.43,0.030303030303030304,0,0
12,20,0,0.43,0.038461538461538464,0,0
20,20,0,0.43,0.016129032258064516,0,0
11,11,0,0.43,0.043478260869565216,0,0
22,12,0,0.43,0.075,0,0
13,13,0,0.43,0.0625,0,0
16,28,0,0.43,0.04,0,0
7,7,0,0.43,0.05454545454545454,0,0
10,10,0,0.43,0.030303030303030304,0,0
14,11,0,0.43,0.019230769230769232,0,0
20,21,0,0.43,0.015151515151515152,0,0
19,17,0,0.43,0.09375,0,0
9,5,0,0.43,0.047619047619047616,0,0
18,17,0,0.43,0.00909090909090909,0,0
29,63,0,0.43,0.015625,0,0
30,19,0,0.43,0.06521739130434782,1,0
8,9,0,0.43,0.037037037037037035,0,0
21,18,0,0.43,0.1111111111111111,0,0
19,16,0,0.43,0.015151515151515152,0,0
43,42,0,0.43,0.1038961038961039,0,0
10,10,0,0.43,0.016129032258064516,0,0
8,9,0,0.43,0.05714285714285714,0,0
21,27,0,0.43,0.09230769230769231,0,0
23,18,0,0.43,0.04819277108433735,0,0
27,22,0,0.43,0.07547169811320754,0,0
20,26,0,0.43,0.017543859649122806,0,0
24,31,0,0.43,0.03333333333333333,0,0
5,7,0,0.43,0.09523809523809523,0,0
8,8,0,0.43,0.014084507042253521,0,0
8,13,0,0.43,0.01818181818181818,0,0
8,6,0,0.43,0.06896551724137931,0,0
21,17,0,0.43,0.017543859649122806,0,0
13,13,0,0.43,0.037037037037037035,0,0
13,6,0,0.43,0.017857142857142856,0,0
10,19,0,0.43,0.038461538461538464,0,0
5,5,0,0.43,0.05084745762711865,0,0
10,8,0,0.43,0.045454545454545456,0,0
0,3,0,0.43,0.10714285714285714,0,0
15,7,0,0.43,0.03773584905660377,0,0
20,15,0,0.43,0.0625,0,0
41,29,0,0.43,0.07894736842105263,0,0
24,18,0,0.43,0.046511627906976744,0,0
17,8,0,0.43,0.03225806451612903,0,0
20,23,0,0.43,0.018018018018018018,0,0
33,25,0,0.43,0.015151515151515152,0,0
76,93,0,0.43,0.04285714285714286,0,0
4,2,0,0.43,0.023809523809523808,0,0
31,16,0,0.43,0.05263157894736842,0,0
10,10,0,0.43,0.1111111111111111,0,0
9,3,0,0.43,0.031914893617021274,0,0
49,33,0,0.43,0.05970149253731343,0,0
94,73,0,0.43,0.01694915254237288,0,0
40,33,0,0.43,0.04411764705882353,0,0
19,15,0,0.43,0.017543859649122806,0,0
2,7,0,0.43,0.06329113924050633,0,0
47,41,0,0.43,0.02666666666666667,0,0
7,10,0,0.43,0.06060606060606061,0,0
4,13,0,0.43,0.10638297872340426,0,0
17,18,0,0.43,0.017857142857142856,0,0
12,7,0,0.43,0.1724137931034483,0,0
26,15,0,0.43,0.018867924528301886,0,0
7,5,0,0.43,0.041666666666666664,0,0
8,9,0,0.43,0.06896551724137931,0,0
20,23,0,0.43,0.07894736842105263,0,0
9,11,0,0.43,0.05454545454545454,0,0
35,32,0,0.43,0.021739130434782608,0,0
17,20,0,0.43,0.09090909090909091,0,0
9,6,0,0.43,0.024390243902439025,0,0
39,34,0,0.43,0.01694915254237288,0,0
43,33,0,0.43,0.024390243902439025,0,0
17,11,0,0.43,0.05084745762711865,0,0
27,15,0,0.43,0.05263157894736842,0,0
67,49,0,0.43,0.08108108108108109,0,0
27,27,0,0.43,0.03773584905660377,0,0
34,18,0,0.43,0.07692307692307693,0,0
66,78,0,0.43,0.09836065573770492,0,0
15,23,0,0.43,0.028985507246376812,0,0
8,12,0,0.43,0.06521739130434782,0,0
13,9,0,0.43,0.02666666666666667,0,0
33,27,0,0.43,0.06521739130434782,0,0
11,9,0,0.43,0.020833333333333332,0,0
27,22,0,0.43,0.023255813953488372,0,0
16,13,0,0.43,0.075,0,0
9,14,0,0.43,0.019230769230769232,0,0
7,4,0,0.43,0.058823529411764705,0,0
17,21,0,0.43,0.046153846153846156,0,0
5,2,0,0.43,0.07692307692307693,0,0
17,19,0,0.43,0.07692307692307693,0,0
14,6,0,0.43,0.046511627906976744,0,0
19,20,0,0.43,0.02564102564102564,0,0
21,24,0,0.43,0.017241379310344827,0,0
44,51,0,0.43,0.05128205128205128,0,0
23,31,0,0.43,0.045454545454545456,0,0
14,15,0,0.43,0.06153846153846154,0,0
30,18,0,0.43,0.06451612903225806,0,0
24,23,0,0.43,0.043478260869565216,0,0
18,25,0,0.43,0.013888888888888888,0,0
39,25,0,0.43,0.05714285714285714,0,0
118,74,0,0.43,0.023255813953488372,0,0
36,35,0,0.43,0.05084745762711865,0,0
34,45,0,0.43,0.08771929824561403,0,0
15,20,0,0.43,0.041666666666666664,0,0
44,43,0,0.43,0.05357142857142857,0,0
7,15,0,0.43,0.15384615384615385,0,0
6,12,0,0.43,0.04597701149425287,0,0
7,5,0,0.43,0.05172413793103448,0,0
25,24,0,0.43,0.02564102564102564,0,0
50,31,0,0.43,0.047619047619047616,0,0
25,31,0,0.43,0.019230769230769232,0,0
6,9,0,0.43,0.06060606060606061,0,0
24,26,0,0.43,0.017857142857142856,0,0
34,25,0,0.43,0.044444444444444446,0,0
11,6,0,0.43,0.1875,0,0
24,24,0,0.43,0.02666666666666667,0,0
11,8,0,0.43,0.038461538461538464,0,0
8,8,0,0.43,0.13157894736842105,0,0
9,14,0,0.43,0.029411764705882353,0,0
2,15,0,0.43,0.125,0,0
18,17,0,0.43,0.06666666666666667,0,0
9,6,0,0.43,0.125,0,0
9,15,0,0.43,0.031746031746031744,0,0
20,19,0,0.43,0.09375,0,0
23,21,0,0.43,0.038461538461538464,0,0
25,48,0,0.43,0.02666666666666667,0,0
3,3,0,0.43,0.3,0,0
4,7,0,0.43,0.014285714285714285,0,0
30,27,0,0.43,0.022988505747126436,0,0
16,14,0,0.43,0.030927835051546393,0,0
24,14,0,0.43,0.07692307692307693,0,0
22,20,0,0.43,0.05660377358490566,0,0
84,77,0,0.43,0.029411764705882353,0,0
55,34,0,0.43,0.057692307692307696,0,0
24,20,0,0.43,0.06557377049180328,0,0
20,22,0,0.43,0.03773584905660377,0,0
13,12,0,0.43,0.0784313725490196,0,0
25,13,0,0.43,0.08928571428571429,0,0
23,7,0,0.43,0.022900763358778626,0,0
10,10,0,0.43,0.07142857142857142,0,0
38,44,0,0.43,0.01818181818181818,0,0
65,69,0,0.43,0.041666666666666664,0,0
15,11,0,0.43,0.043478260869565216,0,0
4,10,0,0.43,0.0759493670886076,0,0
9,12,0,0.43,0.022727272727272728,0,0
34,28,0,0.43,0.08771929824561403,0,0
21,18,0,0.43,0.04054054054054054,0,0
70,59,0,0.43,0.045454545454545456,0,0
30,41,0,0.43,0.05714285714285714,0,0
10,19,0,0.43,0.09523809523809523,0,0
28,30,0,0.43,0.06557377049180328,0,0
51,35,0,0.43,0.07407407407407407,0,0
21,30,0,0.43,0.11764705882352941,1,0
6,12,0,0.43,0.15384615384615385,0,0
21,29,0,0.43,0.13636363636363635,0,0
9,6,0,0.43,0.09803921568627451,0,0
29,39,0,0.43,0.024390243902439025,0,0
12,16,0,0.43,0.05714285714285714,0,0
10,13,0,0.43,0.07407407407407407,0,0
42,49,0,0.43,0.0851063829787234,0,0
15,15,0,0.43,0.023255813953488372,0,0
9,9,0,0.43,0.05660377358490566,0,0
5,6,0,0.43,0.10909090909090909,0,0
9,17,0,0.43,0.0425531914893617,0,0
28,28,0,0.43,0.09375,0,0
17,20,0,0.43,0.05970149253731343,0,0
5,5,0,0.43,0.06666666666666667,0,0
9,5,0,0.43,0.014285714285714285,0,0
8,6,0,0.43,0.016666666666666666,0,0
22,20,0,0.43,0.0196078431372549,0,0
9,21,0,0.43,0.07462686567164178,0,0
14,22,0,0.43,0.017241379310344827,0,0
26,21,0,0.43,0.015384615384615385,1,0
11,9,0,0.43,0.030303030303030304,0,0
12,22,0,0.43,0.11538461538461539,0,0
15,14,0,0.43,0.04878048780487805,0,0
12,20,0,0.43,0.09375,0,0
10,8,0,0.43,0.08888888888888889,0,0
17,17,0,0.43,0.012987012987012988,0,0
12,14,0,0.43,0.04,0,0
17,21,0,0.43,0.034482758620689655,0,0
24,24,0,0.43,0.04225352112676056,0,0
49,34,0,0.43,0.018867924528301886,0,0
23,11,0,0.43,0.027777777777777776,0,0
42,44,0,0.43,0.018867924528301886,0,0
14,22,0,0.43,0.06060606060606061,0,0
35,35,0,0.43,0.03125,0,0
33,44,0,0.43,0.02,0,0
32,28,0,0.43,0.07272727272727272,0,0
146,136,0,0.43,0.06666666666666667,0,0
42,38,0,0.43,0.07692307692307693,0,0
87,89,0,0.43,0.08771929824561403,0,0
57,60,0,0.43,0.05263157894736842,0,0
57,41,0,0.43,0.09523809523809523,0,0
55,37,0,0.43,0.14285714285714285,0,0
62,41,0,0.43,0.09615384615384616,0,0
46,38,0,0.43,0.03389830508474576,0,0
27,24,0,0.43,0.10606060606060606,0,0
85,132,0,0.43,0.06329113924050633,0,0
9,11,0,0.43,0.036585365853658534,0,0
16,13,0,0.43,0.10810810810810811,0,0
14,12,0,0.43,0.09090909090909091,0,0
25,25,0,0.43,0.03076923076923077,0,0
6,4,0,0.43,0.029411764705882353,0,0
27,20,0,0.43,0.07317073170731707,0,0
16,23,0,0.43,0.1206896551724138,0,0
8,8,0,0.43,0.02564102564102564,0,0
15,13,0,0.43,0.04819277108433735,0,0
16,18,0,0.43,0.08695652173913043,0,0
20,13,0,0.43,0.046511627906976744,0,0
30,31,0,0.43,0.05555555555555555,0,0
15,26,0,0.43,0.1111111111111111,0,0
12,19,0,0.43,0.046511627906976744,0,0
22,11,0,0.43,0.03076923076923077,0,0
10,14,0,0.43,0.08450704225352113,1,0
31,49,0,0.43,0.07692307692307693,0,0
15,13,0,0.43,0.06521739130434782,0,0
44,38,0,0.43,0.061224489795918366,0,0
52,38,0,0.43,0.060240963855421686,0,0
17,21,0,0.43,0.07246376811594203,0,0
15,10,0,0.43,0.047058823529411764,0,0
12,16,0,0.43,0.05309734513274336,0,0
15,12,0,0.43,0.11904761904761904,0,0
7,3,0,0.43,0.08620689655172414,0,0
14,14,0,0.43,0.04,0,0
6,8,0,0.43,0.05172413793103448,0,0
5,3,0,0.43,0.12857142857142856,0,0
37,48,0,0.43,0.05263157894736842,0,0
7,5,0,0.43,0.14754098360655737,0,0
9,22,0,0.43,0.020833333333333332,0,0
29,19,0,0.43,0.058823529411764705,0,0
26,24,0,0.43,0.025,0,0
45,33,0,0.43,0.05263157894736842,0,0
25,33,0,0.43,0.025974025974025976,0,0
18,8,0,0.43,0.07692307692307693,0,0
19,20,0,0.43,0.014925373134328358,0,0
32,26,0,0.43,0.05714285714285714,0,0
14,14,0,0.43,0.034482758620689655,0,0
17,11,0,0.43,0.09433962264150944,0,0
15,21,0,0.43,0.07894736842105263,0,0
15,16,0,0.43,0.03571428571428571,0,0
11,11,0,0.43,0.041666666666666664,0,0
30,26,0,0.43,0.05714285714285714,0,0
21,14,0,0.43,0.05405405405405406,0,0
24,25,0,0.43,0.046511627906976744,0,0
17,12,0,0.43,0.0392156862745098,0,0
21,9,0,0.43,0.046875,0,0
13,9,0,0.43,0.08823529411764706,0,0
26,32,0,0.43,0.08,0,0
10,12,0,0.43,0.0975609756097561,0,0
31,40,0,0.43,0.08333333333333333,0,0
51,52,0,0.43,0.07317073170731707,0,0
24,16,0,0.43,0.07692307692307693,0,0
13,8,0,0.43,0.04938271604938271,0,0
30,20,0,0.43,0.041666666666666664,0,0
26,11,0,0.43,0.024691358024691357,0,0
29,25,0,0.43,0.06382978723404255,0,0
7,17,0,0.43,0.034482758620689655,1,0
15,8,0,0.43,0.1111111111111111,0,0
19,18,0,0.43,0.03076923076923077,0,0
27,17,0,0.43,0.06944444444444445,0,0
42,29,0,0.43,0.022222222222222223,0,0
22,31,0,0.43,0.041666666666666664,0,0
28,34,0,0.43,0.058823529411764705,0,0
7,14,0,0.43,0.043795620437956206,0,0
57,47,0,0.43,0.06896551724137931,0,0
107,66,0,0.43,0.011363636363636364,0,0
16,25,0,0.43,0.1323529411764706,1,0
24,10,0,0.43,0.031578947368421054,0,0
19,26,0,0.43,0.034482758620689655,0,0
8,5,0,0.43,0.07692307692307693,0,0
10,10,0,0.43,0.17857142857142858,0,0
5,12,0,0.43,0.06,0,0
18,26,0,0.43,0.011494252873563218,0,0
14,11,0,0.43,0.13793103448275862,0,0
27,28,0,0.43,0.016666666666666666,0,0
9,17,0,0.43,0.04918032786885246,0,0
18,13,0,0.43,0.03296703296703297,0,0
31,22,0,0.43,0.0784313725490196,0,0
18,29,0,0.43,0.10416666666666667,0,0
8,6,0,0.43,0.05555555555555555,0,0
53,53,0,0.43,0.18518518518518517,0,0
29,34,0,0.43,0.029411764705882353,0,0
20,12,0,0.43,0.6818181818181818,3,0
12,10,0,0.43,0.02127659574468085,0,0
13,9,0,0.43,0.06896551724137931,0,0
12,12,0,0.43,0.08403361344537816,0,0
45,41,0,0.43,0.05714285714285714,0,0
69,52,0,0.43,0.056338028169014086,0,0
90,61,0,0.43,0.07317073170731707,0,0
13,8,0,0.43,0.11290322580645161,0,0
22,22,0,0.43,0.17647058823529413,0,0
4,9,0,0.43,0.08108108108108109,0,0
16,21,0,0.43,0.041666666666666664,0,0
21,23,0,0.43,0.11320754716981132,0,0
6,7,0,0.43,0.12195121951219512,0,0
92,69,0,0.43,0.10526315789473684,0,0
33,23,0,0.43,0.022222222222222223,0,0
37,29,0,0.43,0.044444444444444446,0,0
34,23,0,0.43,0.09090909090909091,0,0
19,32,0,0.43,0.04054054054054054,0,0
32,30,0,0.43,0.03529411764705882,0,0
7,14,0,0.43,0.034482758620689655,0,0
79,51,0,0.43,0.022727272727272728,0,0
31,14,0,0.43,0.029850746268656716,0,0
33,19,0,0.43,0.03076923076923077,0,0
28,19,0,0.43,0.044444444444444446,0,0
17,10,0,0.43,0.05660377358490566,0,0
43,42,0,0.43,0.057692307692307696,0,0
66,55,0,0.43,0.10204081632653061,0,0
31,44,0,0.43,0.0273972602739726,0,0
30,17,0,0.43,0.08771929824561403,0,0
91,78,0,0.43,0.06521739130434782,0,0
31,36,0,0.43,0.07692307692307693,0,0
16,16,0,0.43,0.028169014084507043,0,0
46,25,0,0.43,0.00909090909090909,0,0
17,7,0,0.43,0.046511627906976744,0,0
15,10,0,0.43,0.046153846153846156,0,0
27,10,0,0.43,0.05263157894736842,0,0
47,44,0,0.43,0.043478260869565216,0,0
16,15,0,0.43,0.04285714285714286,0,0
26,16,0,0.43,0.10810810810810811,0,0
28,27,0,0.43,0.1320754716981132,0,0
100,69,0,0.43,0.08823529411764706,0,0
16,15,0,0.43,0.03571428571428571,0,0
90,85,0,0.43,0.05747126436781609,1,0
43,39,0,0.43,0.0234375,0,0
30,26,0,0.43,0.05813953488372093,0,0
24,22,0,0.43,0.09090909090909091,0,0
19,11,0,0.43,0.16666666666666666,0,0
44,45,0,0.43,0.03759398496240601,0,0
9,14,0,0.43,0.13157894736842105,0,0
17,10,0,0.43,0.06451612903225806,0,0
19,21,0,0.43,0.04081632653061224,0,0
94,0,0,0.43,0.17647058823529413,2,0
23,12,0,0.43,0.043478260869565216,0,0
101,88,0,0.43,0.06666666666666667,0,0
7,11,0,0.43,0.09090909090909091,0,0
18,13,0,0.43,0.1935483870967742,0,0
26,23,0,0.43,0.05,0,0
11,13,0,0.43,0.06451612903225806,0,0
42,41,0,0.43,0.10526315789473684,0,0
11,19,0,0.43,0.05128205128205128,0,0
26,21,0,0.43,0.08,0,0
17,17,0,0.43,0.03773584905660377,0,0
29,21,0,0.43,0.05128205128205128,0,0
52,29,0,0.43,0.06521739130434782,0,0
63,57,0,0.43,0.15625,0,0
87,61,0,0.43,0.05263157894736842,0,0
33,24,0,0.43,0.05,0,0
23,20,0,0.43,0.03636363636363636,0,0
26,26,0,0.43,0.04672897196261682,0,0
21,16,0,0.43,0.0425531914893617,0,0
34,25,0,0.43,0.05813953488372093,0,0
45,40,0,0.43,0.08571428571428572,0,0
8,23,0,0.43,0.04838709677419355,0,0
25,25,0,0.43,0.07142857142857142,0,0
33,34,0,0.43,0.023809523809523808,0,0
23,39,0,0.43,0.046875,0,0
15,19,0,0.43,0.09523809523809523,0,0
25,34,0,0.43,0.04,0,0
37,33,0,0.43,0.11594202898550725,0,0
51,44,0,0.43,0.024390243902439025,0,0
24,8,0,0.43,0.0392156862745098,0,0
90,80,0,0.43,0.04,0,0
18,25,0,0.43,0.041666666666666664,0,0
6,11,0,0.43,0.03488372093023256,0,0
26,30,0,0.43,0.023255813953488372,0,0
56,47,0,0.43,0.0625,0,0
14,19,0,0.43,0.08108108108108109,0,0
36,32,0,0.43,0.047619047619047616,0,0
11,10,0,0.43,0.025,0,0
25,29,0,0.43,0.08333333333333333,0,0
28,29,0,0.43,0.11864406779661017,0,0
22,27,0,0.43,0.027777777777777776,0,0
18,13,0,0.43,0.07692307692307693,0,0
18,18,0,0.43,0.13636363636363635,0,0
33,21,0,0.43,0.030303030303030304,0,0
13,13,0,0.43,0.01020408163265306,0,0
116,71,0,0.43,0.02127659574468085,0,0
16,9,0,0.43,0.04225352112676056,0,0
58,36,0,0.43,0.03389830508474576,0,0
36,36,0,0.43,0.01818181818181818,0,0
68,30,0,0.43,0.024390243902439025,0,0
11,15,0,0.43,0.03773584905660377,0,0
10,10,0,0.43,0.027777777777777776,0,0
33,28,0,0.43,0.045454545454545456,0,0
46,25,0,0.43,0.05,0,0
16,22,0,0.43,0.011363636363636364,0,0
28,25,0,0.43,0.07692307692307693,0,0
11,11,0,0.43,0.01818181818181818,0,0
24,20,0,0.43,0.015151515151515152,0,0
23,23,0,0.43,0.021739130434782608,0,0
48,59,0,0.43,0.09859154929577464,0,0
9,5,0,0.43,0.07407407407407407,0,0
23,28,0,0.43,0.03571428571428571,0,0
12,13,0,0.43,0.07272727272727272,0,0
15,6,0,0.43,0.07692307692307693,0,0
69,45,0,0.43,0.02857142857142857,0,0
46,25,0,0.43,0.014705882352941176,0,0
29,23,0,0.43,0.0425531914893617,0,0
6,3,0,0.43,0.010752688172043012,0,0
16,8,0,0.43,0.06060606060606061,0,0
58,45,0,0.43,0.1,0,0
27,26,0,0.43,0.11627906976744186,0,0
41,37,0,0.43,0.038461538461538464,0,0
66,52,0,0.43,0.07317073170731707,0,0
92,53,0,0.43,0.08695652173913043,0,0
19,15,0,0.43,0.03260869565217391,0,0
43,28,0,0.43,0.030303030303030304,0,0
26,27,0,0.43,0.047619047619047616,0,0
32,34,0,0.43,0.015873015873015872,0,0
14,9,0,0.43,0.0196078431372549,0,0
6,3,0,0.43,0.018867924528301886,0,0
16,6,0,0.43,0.057692307692307696,0,0
10,13,0,0.43,0.03333333333333333,0,0
10,3,0,0.43,0.02040816326530612,0,0
21,14,0,0.43,0.04819277108433735,0,0
25,21,0,0.43,0.04819277108433735,0,0
11,12,0,0.43,0.0,0,0
27,31,0,0.43,0.041666666666666664,0,0
12,9,0,0.43,0.037037037037037035,1,0
11,10,0,0.43,0.06382978723404255,0,0
11,13,0,0.43,0.05128205128205128,0,0
73,76,0,0.43,0.018518518518518517,0,0
41,24,0,0.43,0.05084745762711865,0,0
27,27,0,0.43,0.03225806451612903,0,0
46,42,0,0.43,0.056338028169014086,0,0
34,26,0,0.43,0.04411764705882353,0,0
30,38,0,0.43,0.02702702702702703,0,0
33,29,0,0.43,0.0625,0,0
13,16,0,0.43,0.06382978723404255,0,0
21,22,0,0.43,0.07142857142857142,0,0
11,8,0,0.43,0.07317073170731707,0,0
49,54,0,0.43,0.09090909090909091,0,0
51,24,0,0.43,0.022727272727272728,0,0
104,58,0,0.43,0.07352941176470588,0,0
31,25,0,0.43,0.03125,0,0
8,10,0,0.43,0.014705882352941176,0,0
21,11,0,0.43,0.09090909090909091,0,0
71,42,0,0.43,0.07407407407407407,0,0
4,2,0,0.43,0.06,0,0
19,28,0,0.43,0.09259259259259259,0,0
12,2,0,0.43,0.06451612903225806,0,0
18,22,0,0.43,0.028985507246376812,0,0
28,27,0,0.43,0.06896551724137931,0,0
10,6,0,0.43,0.08333333333333333,0,0
25,26,0,0.43,0.014285714285714285,0,0
14,24,0,0.43,0.021505376344086023,0,0
89,64,0,0.43,0.02564102564102564,0,0
12,10,0,0.43,0.019230769230769232,0,0
75,51,0,0.43,0.02197802197802198,0,0
22,23,0,0.43,0.08108108108108109,0,0
77,47,0,0.43,0.03333333333333333,0,0
25,28,0,0.43,0.05172413793103448,0,0
131,134,0,0.43,0.022222222222222223,0,0
11,12,0,0.43,0.05263157894736842,0,0
55,41,0,0.43,0.06779661016949153,0,0
77,60,0,0.43,0.012658227848101266,0,0
19,18,0,0.43,0.023255813953488372,0,0
55,38,0,0.43,0.056179775280898875,0,0
18,14,0,0.43,0.08333333333333333,0,0
17,17,0,0.43,0.022222222222222223,0,0
6,4,0,0.43,0.045454545454545456,0,0
45,25,0,0.43,0.02564102564102564,0,0
16,27,0,0.43,0.02564102564102564,0,0
18,12,0,0.43,0.02158273381294964,0,0
16,10,0,0.43,0.058823529411764705,0,0
32,23,0,0.43,0.009009009009009009,0,0
20,14,0,0.43,0.044444444444444446,0,0
23,15,0,0.43,0.05172413793103448,0,0
47,44,0,0.43,0.04,0,0
18,20,0,0.43,0.02564102564102564,0,0
47,21,0,0.43,0.028037383177570093,0,0
34,24,0,0.43,0.008849557522123894,0,0
17,16,0,0.43,0.09090909090909091,0,0
23,11,0,0.43,0.04,0,0
27,25,0,0.43,0.013157894736842105,0,0
27,16,0,0.43,0.1111111111111111,0,0
52,45,0,0.43,0.036585365853658534,0,0
29,29,0,0.43,0.05084745762711865,0,0
1,8,0,0.43,0.047619047619047616,0,0
22,15,0,0.43,0.07017543859649122,0,0
28,20,0,0.43,0.10344827586206896,0,0
100,55,0,0.43,0.07352941176470588,0,0
36,27,0,0.43,0.06666666666666667,0,0
32,12,0,0.43,0.045454545454545456,0,0
23,9,0,0.43,0.0136986301369863,0,0
48,47,0,0.43,0.041666666666666664,0,0
48,28,0,0.43,0.1,0,0
14,20,0,0.43,0.03278688524590164,0,0
10,15,0,0.43,0.06666666666666667,0,0
33,0,0,0.43,0.04929577464788732,0,0
26,43,0,0.43,0.02702702702702703,0,0
33,32,0,0.43,0.012345679012345678,0,0
25,13,0,0.43,0.023809523809523808,0,0
62,51,0,0.43,0.046511627906976744,0,0
29,18,0,0.43,0.0975609756097561,0,0
36,31,0,0.43,0.0975609756097561,0,0
17,18,0,0.43,0.11627906976744186,0,0
27,25,0,0.43,0.046875,0,0
14,19,0,0.43,0.06521739130434782,0,0
88,41,0,0.43,0.10144927536231885,0,0
8,8,0,0.43,0.0847457627118644,0,0
50,55,0,0.43,0.014814814814814815,0,0
21,17,0,0.43,0.02564102564102564,0,0
17,20,0,0.43,0.06976744186046512,0,0
74,64,0,0.43,0.05263157894736842,0,0
85,78,0,0.43,0.029411764705882353,0,0
18,25,0,0.43,0.02127659574468085,0,0
73,56,0,0.43,0.037037037037037035,0,0
50,37,0,0.43,0.0196078431372549,0,0
17,11,0,0.43,0.06756756756756757,0,0
17,21,0,0.43,0.11363636363636363,0,0
8,9,0,0.43,0.14285714285714285,0,0
17,36,0,0.43,0.020833333333333332,0,0
18,20,0,0.43,0.04918032786885246,0,0
12,13,0,0.43,0.06451612903225806,0,0
38,25,0,0.43,0.06451612903225806,0,0
12,14,0,0.43,0.08108108108108109,0,0
51,37,0,0.43,0.09523809523809523,0,0
11,17,0,0.43,0.10416666666666667,0,0
27,34,0,0.43,0.0125,0,0
18,22,0,0.43,0.05128205128205128,0,0
25,36,0,0.43,0.02127659574468085,0,0
9,10,0,0.43,0.03571428571428571,0,0
13,19,0,0.43,0.0425531914893617,0,0
20,9,0,0.43,0.09090909090909091,0,0
51,39,0,0.43,0.09302325581395349,0,0
30,19,0,0.43,0.2222222222222222,0,0
15,13,0,0.43,0.04081632653061224,0,0
29,28,0,0.43,0.06818181818181818,0,0
32,32,0,0.43,0.03636363636363636,0,0
16,8,0,0.43,0.045454545454545456,0,0
27,34,0,0.43,0.05405405405405406,0,0
29,34,0,0.43,0.01,0,0
19,16,0,0.43,0.11904761904761904,0,0
87,53,0,0.43,0.02564102564102564,0,0
